1	;7.17604	;20.3529	;31.9023	;37.044	;41.8209	;8.62968
40	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
41	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
42	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
43	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
44	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
45	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
46	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
47	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
48	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
49	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
50	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
51	;6.58375	;8.6535	;4.86811	;3.15158	;2.60922	;1.61405
52	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
53	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
54	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
55	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
56	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
57	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
58	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
59	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
60	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
61	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
62	;6.56828	;8.70498	;4.90379	;3.10782	;2.55898	;1.61266
63	;6.64037	;8.70214	;4.95198	;3.05881	;2.47699	;1.61181
64	;6.64037	;8.70214	;4.95198	;3.05881	;2.47699	;1.61181
65	;6.64037	;8.70214	;4.95198	;3.05881	;2.47699	;1.61181
66	;6.64037	;8.70214	;4.95198	;3.05881	;2.47699	;1.61181
67	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
68	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
69	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
70	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
71	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
72	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
73	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
74	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
75	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
76	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
77	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
78	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
79	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
80	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
81	;6.82796	;8.85395	;4.91413	;2.95812	;2.27599	;1.6118
82	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
83	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
84	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
85	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
86	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
87	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
88	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
89	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
90	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
91	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
92	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
93	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
94	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
95	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
96	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
97	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
98	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
99	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
100	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
101	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
102	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
103	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
104	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
105	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
106	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
107	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
108	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
109	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
110	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
111	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
112	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
113	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
114	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
115	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
116	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
117	;6.81656	;8.86828	;4.88396	;2.96244	;2.29699	;1.61168
118	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
119	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
120	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
121	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
122	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
123	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
124	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
125	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
126	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
127	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
128	;6.69725	;8.80003	;4.90556	;2.98089	;2.43757	;1.61125
129	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
130	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
131	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
132	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
133	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
134	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
135	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
136	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
137	;6.73206	;8.80499	;4.93323	;2.98242	;2.36255	;1.61087
138	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
139	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
140	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
141	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
142	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
143	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
144	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
145	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
146	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
147	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
148	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
149	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084
150	;6.68064	;8.78003	;4.95773	;3.04219	;2.35416	;1.61084

1	;20.1052	;10.4567	;14.1557	;33.7049	;22.6989	;6.30998
2	;20.1052	;10.4567	;14.1557	;33.7049	;22.6989	;6.30998
3	;18.8372	;10.2453	;15.5585	;33.503	;1.22249	;4.95246
4	;5.84173	;9.12794	;16.7854	;34.6121	;2.50244	;4.29746
5	;5.84173	;9.12794	;16.7854	;34.6121	;2.50244	;4.29746
6	;5.84173	;9.12794	;16.7854	;34.6121	;2.50244	;4.29746
7	;5.84173	;9.12794	;16.7854	;34.6121	;2.50244	;4.29746
8	;8.43161	;14.2516	;16.2963	;27.4824	;1.47738	;4.23941
9	;11.2955	;11.1016	;17.3395	;4.47413	;9.83906	;3.3727
10	;12.3257	;9.73817	;16.8898	;3.38259	;8.38206	;3.16482
11	;11.3102	;7.11561	;16.6501	;2.50183	;10.4976	;2.9999
12	;12.4628	;10.6165	;17.2194	;2.41749	;1.7894	;2.77715
13	;12.4628	;10.6165	;17.2194	;2.41749	;1.7894	;2.77715
14	;8.68027	;7.43544	;16.065	;2.59533	;6.23572	;2.55914
15	;8.68027	;7.43544	;16.065	;2.59533	;6.23572	;2.55914
16	;8.68027	;7.43544	;16.065	;2.59533	;6.23572	;2.55914
17	;5.80186	;7.80079	;16.6496	;3.65499	;5.70145	;2.47158
18	;6.40542	;7.85543	;16.2915	;3.03461	;5.27882	;2.42523
19	;6.29126	;9.31243	;15.9993	;2.28851	;2.66867	;2.28136
20	;6.29126	;9.31243	;15.9993	;2.28851	;2.66867	;2.28136
21	;6.29126	;9.31243	;15.9993	;2.28851	;2.66867	;2.28136
22	;5.69072	;9.33853	;14.312	;2.92525	;2.91582	;2.19538
23	;6.41248	;9.66895	;12.1378	;2.43523	;2.86504	;2.09162
24	;5.85392	;9.18213	;12.0075	;2.79835	;2.71199	;2.03137
25	;5.74427	;9.23745	;9.10905	;2.69737	;2.54065	;1.83012
26	;5.75157	;9.22226	;9.14394	;2.69281	;2.47272	;1.82728
27	;6.18729	;8.89139	;8.32025	;2.70944	;2.32805	;1.77443
28	;6.09064	;8.65236	;8.45959	;2.77363	;2.40838	;1.7712
29	;6.09064	;8.65236	;8.45959	;2.77363	;2.40838	;1.7712
30	;6.46926	;8.44774	;8.09705	;2.77657	;2.32422	;1.75437
31	;6.51966	;8.502	;7.7876	;2.67886	;2.22515	;1.72931
32	;6.51966	;8.502	;7.7876	;2.67886	;2.22515	;1.72931
33	;6.51413	;8.51287	;7.29427	;2.77745	;2.54899	;1.72522
34	;6.35695	;8.64324	;6.35107	;2.67946	;3.0038	;1.68695
35	;6.2669	;8.49697	;6.48641	;2.88335	;2.67412	;1.6728
36	;6.38861	;8.48752	;6.09122	;2.87919	;2.70487	;1.65681
37	;6.33	;8.6809	;5.85074	;2.82507	;2.74753	;1.6495
38	;6.33224	;8.62138	;5.362	;3.1384	;2.47647	;1.61806
39	;6.33224	;8.62138	;5.362	;3.1384	;2.47647	;1.61806
40	;6.33224	;8.62138	;5.362	;3.1384	;2.47647	;1.61806
41	;6.33224	;8.62138	;5.362	;3.1384	;2.47647	;1.61806
42	;6.33224	;8.62138	;5.362	;3.1384	;2.47647	;1.61806
43	;6.33174	;8.62484	;5.36017	;3.14039	;2.47137	;1.61794
44	;6.33174	;8.62484	;5.36017	;3.14039	;2.47137	;1.61794
45	;6.33174	;8.62484	;5.36017	;3.14039	;2.47137	;1.61794
46	;6.36906	;8.6896	;5.37977	;3.2062	;2.27394	;1.61732
47	;6.36906	;8.6896	;5.37977	;3.2062	;2.27394	;1.61732
48	;6.36906	;8.6896	;5.37977	;3.2062	;2.27394	;1.61732
49	;6.36906	;8.6896	;5.37977	;3.2062	;2.27394	;1.61732
50	;6.36726	;8.72226	;5.35966	;3.1603	;2.28926	;1.61608
51	;6.36726	;8.72226	;5.35966	;3.1603	;2.28926	;1.61608
52	;6.3662	;8.733	;5.36114	;3.16279	;2.27308	;1.61592
53	;6.46373	;8.80963	;5.28053	;3.09744	;2.24005	;1.61562
54	;6.46373	;8.80963	;5.28053	;3.09744	;2.24005	;1.61562
55	;6.45552	;8.80888	;5.20124	;3.12469	;2.25138	;1.61252
56	;6.51819	;8.88196	;5.07973	;3.0996	;2.24214	;1.61127
57	;6.52163	;8.79827	;4.99853	;3.15042	;2.33512	;1.61017
58	;6.52163	;8.79827	;4.99853	;3.15042	;2.33512	;1.61017
59	;6.52163	;8.79827	;4.99853	;3.15042	;2.33512	;1.61017
60	;6.52163	;8.79827	;4.99853	;3.15042	;2.33512	;1.61017
61	;6.52163	;8.79827	;4.99853	;3.15042	;2.33512	;1.61017
62	;6.52163	;8.79827	;4.99853	;3.15042	;2.33512	;1.61017
63	;6.51793	;8.79723	;5.00039	;3.14871	;2.33934	;1.61014
64	;6.5129	;8.81097	;5.00157	;3.13936	;2.33832	;1.61012
65	;6.5129	;8.81097	;5.00157	;3.13936	;2.33832	;1.61012
66	;6.51279	;8.80593	;5.00274	;3.14046	;2.33768	;1.60989
67	;6.51279	;8.80593	;5.00274	;3.14046	;2.33768	;1.60989
68	;6.51279	;8.80593	;5.00274	;3.14046	;2.33768	;1.60989
69	;6.51279	;8.80593	;5.00274	;3.14046	;2.33768	;1.60989
70	;6.51771	;8.82516	;4.99807	;3.11175	;2.34405	;1.60972
71	;6.51771	;8.82516	;4.99807	;3.11175	;2.34405	;1.60972
72	;6.51771	;8.82516	;4.99807	;3.11175	;2.34405	;1.60972
73	;6.51651	;8.82566	;4.99744	;3.11377	;2.34239	;1.60966
74	;6.51651	;8.82566	;4.99744	;3.11377	;2.34239	;1.60966
75	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
76	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
77	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
78	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
79	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
80	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
81	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
82	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
83	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
84	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
85	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
86	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
87	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
88	;6.51624	;8.82425	;4.99628	;3.1132	;2.34542	;1.60963
89	;6.5179	;8.85239	;5.00133	;3.07553	;2.34719	;1.60957
90	;6.5179	;8.85239	;5.00133	;3.07553	;2.34719	;1.60957
91	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
92	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
93	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
94	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
95	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
96	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
97	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
98	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
99	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
100	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
101	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
102	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
103	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
104	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
105	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
106	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
107	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
108	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
109	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
110	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
111	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
112	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
113	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
114	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
115	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
116	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
117	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
118	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
119	;6.51254	;8.84934	;5.00086	;3.08411	;2.34673	;1.60952
120	;6.58052	;8.91012	;4.90382	;3.06846	;2.32691	;1.60929
121	;6.58052	;8.91012	;4.90382	;3.06846	;2.32691	;1.60929
122	;6.58052	;8.91012	;4.90382	;3.06846	;2.32691	;1.60929
123	;6.56344	;8.90982	;4.92375	;3.06792	;2.32342	;1.60919
124	;6.56344	;8.90982	;4.92375	;3.06792	;2.32342	;1.60919
125	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
126	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
127	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
128	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
129	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
130	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
131	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
132	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
133	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
134	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
135	;6.56679	;8.89948	;4.92616	;3.06972	;2.3254	;1.60914
136	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
137	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
138	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
139	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
140	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
141	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
142	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
143	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
144	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
145	;6.56626	;8.89813	;4.92496	;3.07509	;2.32276	;1.60912
146	;6.55963	;8.89245	;4.92548	;3.08932	;2.31964	;1.60908
147	;6.55963	;8.89245	;4.92548	;3.08932	;2.31964	;1.60908
148	;6.55963	;8.89245	;4.92548	;3.08932	;2.31964	;1.60908
149	;6.55963	;8.89245	;4.92548	;3.08932	;2.31964	;1.60908
150	;6.55963	;8.89245	;4.92548	;3.08932	;2.31964	;1.60908

1	;40.0835	;12.7387	;11.4129	;5.35699	;14.6917	;5.25931
2	;7.43747	;14.737	;4.34381	;16.194	;16.1433	;3.67259
3	;7.43747	;14.737	;4.34381	;16.194	;16.1433	;3.67259
4	;7.43747	;14.737	;4.34381	;16.194	;16.1433	;3.67259
5	;7.30088	;12.9745	;3.35307	;18.3413	;14.7905	;3.54184
6	;6.80771	;13.6697	;10.3257	;8.39631	;14.7707	;3.36774
7	;5.50198	;8.94596	;11.5046	;16.1896	;5.09352	;2.9475
8	;5.50198	;8.94596	;11.5046	;16.1896	;5.09352	;2.9475
9	;7.11833	;8.65542	;9.77487	;10.9797	;3.63976	;2.50649
10	;14.4444	;7.33534	;5.47158	;4.76264	;3.45971	;2.21356
11	;14.4444	;7.33534	;5.47158	;4.76264	;3.45971	;2.21356
12	;15.0399	;7.69222	;5.75174	;3.07531	;2.68822	;2.13704
13	;14.0285	;7.40381	;6.43007	;3.31316	;2.13388	;2.07851
14	;13.5427	;7.23519	;6.42342	;3.39555	;1.90973	;2.02841
15	;12.5758	;6.97985	;6.03064	;3.32594	;2.58721	;1.96557
16	;10.3392	;7.13792	;6.02543	;3.56009	;2.9515	;1.87288
17	;8.12877	;7.37808	;5.94162	;3.41132	;2.95869	;1.73587
18	;7.44802	;7.4916	;6.10369	;3.4005	;2.96264	;1.71016
19	;6.90202	;7.66826	;6.18011	;3.45335	;2.78873	;1.68433
20	;6.35372	;8.14659	;6.30289	;3.64211	;2.47642	;1.67992
21	;6.36254	;8.17999	;6.32953	;3.53811	;2.26267	;1.66439
22	;6.25166	;8.4115	;5.77754	;3.22074	;2.7426	;1.64761
23	;6.25166	;8.4115	;5.77754	;3.22074	;2.7426	;1.64761
24	;6.28013	;8.42332	;5.45747	;3.17333	;2.86469	;1.63481
25	;6.43192	;8.49644	;5.45543	;3.00804	;2.64554	;1.62473
26	;6.43192	;8.49644	;5.45543	;3.00804	;2.64554	;1.62473
27	;6.44681	;8.53699	;5.5577	;2.98149	;2.4857	;1.62294
28	;6.44681	;8.53699	;5.5577	;2.98149	;2.4857	;1.62294
29	;6.46619	;8.53093	;5.54301	;2.99965	;2.45849	;1.62229
30	;6.46619	;8.53093	;5.54301	;2.99965	;2.45849	;1.62229
31	;6.46619	;8.53093	;5.54301	;2.99965	;2.45849	;1.62229
32	;6.46619	;8.53093	;5.54301	;2.99965	;2.45849	;1.62229
33	;6.51146	;8.528	;5.5202	;2.99479	;2.42323	;1.62101
34	;6.85834	;8.6783	;5.13156	;3.01379	;2.21569	;1.61602
35	;6.85834	;8.6783	;5.13156	;3.01379	;2.21569	;1.61602
36	;6.85834	;8.6783	;5.13156	;3.01379	;2.21569	;1.61602
37	;6.85834	;8.6783	;5.13156	;3.01379	;2.21569	;1.61602
38	;6.84102	;8.67609	;5.12537	;3.01821	;2.2213	;1.61504
39	;6.84793	;8.64853	;5.03804	;3.03411	;2.31228	;1.61497
40	;6.80099	;8.72091	;4.97052	;3.02647	;2.32684	;1.61277
41	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
42	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
43	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
44	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
45	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
46	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
47	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
48	;6.79775	;8.73632	;4.92752	;2.98246	;2.38558	;1.61177
49	;6.79887	;8.74953	;4.89528	;2.98986	;2.39427	;1.61166
50	;6.79887	;8.74953	;4.89528	;2.98986	;2.39427	;1.61166
51	;6.79887	;8.74953	;4.89528	;2.98986	;2.39427	;1.61166
52	;6.80112	;8.75156	;4.89174	;2.99003	;2.39333	;1.61165
53	;6.80112	;8.75156	;4.89174	;2.99003	;2.39333	;1.61165
54	;6.78491	;8.73232	;4.91458	;2.99278	;2.40201	;1.61158
55	;6.78491	;8.73232	;4.91458	;2.99278	;2.40201	;1.61158
56	;6.78491	;8.73232	;4.91458	;2.99278	;2.40201	;1.61158
57	;6.66901	;8.81689	;4.93742	;3.00232	;2.38074	;1.61032
58	;6.63092	;8.85116	;4.92545	;2.99786	;2.40004	;1.61026
59	;6.62874	;8.81546	;4.92484	;3.01968	;2.41412	;1.6101
60	;6.62874	;8.81546	;4.92484	;3.01968	;2.41412	;1.6101
61	;6.62874	;8.81546	;4.92484	;3.01968	;2.41412	;1.6101
62	;6.5831	;8.83214	;4.92502	;3.09877	;2.35297	;1.60942
63	;6.5831	;8.83214	;4.92502	;3.09877	;2.35297	;1.60942
64	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
65	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
66	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
67	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
68	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
69	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
70	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
71	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
72	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
73	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
74	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
75	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
76	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
77	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
78	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
79	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
80	;6.58486	;8.82848	;4.92126	;3.0997	;2.3574	;1.6094
81	;6.58438	;8.82938	;4.92363	;3.0998	;2.35425	;1.60939
82	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
83	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
84	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
85	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
86	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
87	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
88	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
89	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
90	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
91	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
92	;6.59356	;8.82846	;4.92156	;3.09422	;2.35358	;1.60938
93	;6.59287	;8.83181	;4.92115	;3.09202	;2.35309	;1.60935
94	;6.59287	;8.83181	;4.92115	;3.09202	;2.35309	;1.60935
95	;6.59287	;8.83181	;4.92115	;3.09202	;2.35309	;1.60935
96	;6.59287	;8.83181	;4.92115	;3.09202	;2.35309	;1.60935
97	;6.59287	;8.83181	;4.92115	;3.09202	;2.35309	;1.60935
98	;6.59287	;8.83181	;4.92115	;3.09202	;2.35309	;1.60935
99	;6.59287	;8.83181	;4.92115	;3.09202	;2.35309	;1.60935
100	;6.59542	;8.86632	;4.90276	;3.08289	;2.34306	;1.60932
101	;6.59542	;8.86632	;4.90276	;3.08289	;2.34306	;1.60932
102	;6.59148	;8.87566	;4.89708	;3.09308	;2.33061	;1.60917
103	;6.59148	;8.87566	;4.89708	;3.09308	;2.33061	;1.60917
104	;6.58934	;8.87737	;4.90142	;3.09342	;2.32614	;1.60915
105	;6.58703	;8.87728	;4.90141	;3.08737	;2.33399	;1.60911
106	;6.58749	;8.87912	;4.89959	;3.07955	;2.34118	;1.6091
