1	;35.087	;2.60978	;86.9986	;40.2882	;274144
102	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
103	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
104	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
105	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
106	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
107	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
108	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
109	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
110	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
111	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
112	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
113	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
114	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
115	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
116	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
117	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
118	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
119	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
120	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
121	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
122	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
123	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
124	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
125	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
126	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
127	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
128	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
129	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
130	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
131	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
132	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
133	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
134	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
135	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
136	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
137	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
138	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
139	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
140	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
141	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
142	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
143	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
144	;1.34246	;0.623726	;65.3332	;21.5222	;6197.68
145	;1.34246	;0.623726	;65.3332	;21.5222	;6197.68
146	;1.34246	;0.623726	;65.3332	;21.5222	;6197.68
147	;1.34246	;0.623726	;65.3332	;21.5222	;6197.68
148	;1.34246	;0.623726	;65.3332	;21.5222	;6197.68
149	;1.34246	;0.623726	;65.3332	;21.5222	;6197.68
150	;1.34246	;0.623726	;65.3332	;21.5222	;6197.68

1	;2.98249	;1.22221	;95.1963	;79.4668	;38330.4
2	;2.98249	;1.22221	;95.1963	;79.4668	;38330.4
3	;2.98249	;1.22221	;95.1963	;79.4668	;38330.4
4	;2.98249	;1.22221	;95.1963	;79.4668	;38330.4
5	;2.74819	;0.93099	;94.8006	;75.6404	;30252.1
6	;2.6644	;0.885926	;92.2201	;77.4668	;28191.4
7	;2.6644	;0.885926	;92.2201	;77.4668	;28191.4
8	;2.67258	;0.875343	;87.8521	;79.9248	;26714.9
9	;2.67258	;0.875343	;87.8521	;79.9248	;26714.9
10	;2.66454	;0.907815	;85.5168	;79.4554	;26158.4
11	;2.50185	;0.904318	;84.0056	;79.5142	;24614.4
12	;2.46838	;0.811797	;83.8921	;79.7469	;23018.1
13	;2.46838	;0.811797	;83.8921	;79.7469	;23018.1
14	;1.59373	;0.787528	;81.0475	;77.077	;16963
15	;1.59893	;0.778871	;80.7994	;78.5491	;16938.8
16	;1.59893	;0.778871	;80.7994	;78.5491	;16938.8
17	;1.59893	;0.778871	;80.7994	;78.5491	;16938.8
18	;1.60484	;0.769704	;78.3687	;80.5552	;16315
19	;1.60484	;0.769704	;78.3687	;80.5552	;16315
20	;1.64399	;0.760985	;76.9456	;80.2069	;15934
21	;1.64399	;0.760985	;76.9456	;80.2069	;15934
22	;1.73533	;0.725867	;75.3417	;80.9352	;15530
23	;1.49675	;0.782387	;74.1773	;80.9571	;14806.3
24	;1.53653	;0.716868	;74.5768	;81.443	;14337
25	;1.45711	;0.727665	;74.2972	;81.3977	;14029.1
26	;1.44113	;0.726051	;74.209	;81.6622	;13936.2
27	;1.44113	;0.726051	;74.209	;81.6622	;13936.2
28	;1.43929	;0.714045	;73.8994	;81.8104	;13713.7
29	;1.43929	;0.714045	;73.8994	;81.8104	;13713.7
30	;1.45498	;0.70624	;73.5417	;82.0546	;13618.3
31	;1.44989	;0.701068	;73.348	;81.9558	;13475.7
32	;1.44989	;0.701068	;73.348	;81.9558	;13475.7
33	;1.42996	;0.704927	;73.4464	;81.9042	;13453.1
34	;1.42996	;0.704927	;73.4464	;81.9042	;13453.1
35	;1.42238	;0.698319	;73.4784	;81.9046	;13348.9
36	;1.42238	;0.698319	;73.4784	;81.9046	;13348.9
37	;1.42238	;0.698319	;73.4784	;81.9046	;13348.9
38	;1.42137	;0.690633	;72.8376	;81.9406	;13094.5
39	;1.51054	;0.590874	;52.2447	;83.1742	;8130.08
40	;1.51054	;0.590874	;52.2447	;83.1742	;8130.08
41	;1.62779	;0.513035	;52.5097	;82.8312	;8049.26
42	;1.62779	;0.513035	;52.5097	;82.8312	;8049.26
43	;1.42488	;0.58634	;52.6077	;81.5791	;7772.28
44	;1.34161	;0.532005	;52.5243	;81.3514	;7098.09
45	;1.34161	;0.532005	;52.5243	;81.3514	;7098.09
46	;1.32037	;0.514712	;52.8561	;81.3555	;6967.41
47	;1.21629	;0.527017	;53.0054	;81.442	;6731.01
48	;1.15609	;0.526169	;52.9077	;81.4552	;6511.98
49	;1.09742	;0.522898	;53	;81.5795	;6318.55
50	;1.03619	;0.522027	;52.9795	;81.6235	;6113.03
51	;1.03619	;0.522027	;52.9795	;81.6235	;6113.03
52	;1.03128	;0.513843	;52.9811	;81.6303	;6043.14
53	;1.03128	;0.513843	;52.9811	;81.6303	;6043.14
54	;1.03128	;0.513843	;52.9811	;81.6303	;6043.14
55	;1.0237	;0.5174	;52.6765	;81.5601	;5993.98
56	;1.0237	;0.5174	;52.6765	;81.5601	;5993.98
57	;1.0327	;0.505968	;52.4037	;81.5001	;5904.88
58	;1.01659	;0.501297	;52.3549	;81.5658	;5818.77
59	;1.01659	;0.501297	;52.3549	;81.5658	;5818.77
60	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
61	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
62	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
63	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
64	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
65	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
66	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
67	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
68	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
69	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
70	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
71	;1.01344	;0.494779	;52.3522	;81.5708	;5766.28
72	;1.01223	;0.494929	;52.3584	;81.5703	;5764.27
73	;1.01054	;0.495057	;52.3592	;81.5694	;5759.8
74	;1.01054	;0.495057	;52.3592	;81.5694	;5759.8
75	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
76	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
77	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
78	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
79	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
80	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
81	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
82	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
83	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
84	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
85	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
86	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
87	;1.01073	;0.49491	;52.3593	;81.5723	;5759.58
88	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
89	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
90	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
91	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
92	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
93	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
94	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
95	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
96	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
97	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
98	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
99	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
100	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
101	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
102	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
103	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
104	;1.0107	;0.494882	;52.3592	;81.5742	;5759.38
105	;1.01069	;0.494883	;52.3583	;81.5741	;5759.21
106	;1.01076	;0.495255	;52.3554	;81.377	;5753.36
107	;1.01076	;0.495255	;52.3554	;81.377	;5753.36
108	;1.0106	;0.495243	;52.3565	;81.3775	;5752.95
109	;1.01057	;0.49487	;52.3568	;81.3785	;5750.53
110	;1.01211	;0.494543	;52.2804	;81.525	;5748.34
111	;1.01211	;0.494543	;52.2804	;81.525	;5748.34
112	;1.01211	;0.494543	;52.2804	;81.525	;5748.34
113	;1.00955	;0.495585	;52.2816	;81.5199	;5746.93
114	;1.01008	;0.493934	;52.2536	;81.5477	;5735.08
115	;1.01008	;0.493934	;52.2536	;81.5477	;5735.08
116	;1.00971	;0.493999	;52.237	;81.5408	;5731.66
117	;1.00971	;0.493999	;52.237	;81.5408	;5731.66
118	;1.00947	;0.494067	;52.2491	;81.5024	;5731.5
119	;1.00898	;0.493992	;52.2414	;81.5394	;5729.86
120	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
121	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
122	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
123	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
124	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
125	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
126	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
127	;1.00897	;0.493767	;52.2439	;81.5384	;5728.7
128	;1.00891	;0.493759	;52.2435	;81.5369	;5728.34
129	;1.00891	;0.493759	;52.2435	;81.5369	;5728.34
130	;1.00891	;0.493759	;52.2435	;81.5369	;5728.34
131	;1.00891	;0.493759	;52.2435	;81.5369	;5728.34
132	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
133	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
134	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
135	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
136	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
137	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
138	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
139	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
140	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
141	;1.00869	;0.493697	;52.2388	;81.5332	;5726.41
142	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
143	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
144	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
145	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
146	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
147	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
148	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
149	;1.00871	;0.493664	;52.2395	;81.533	;5726.37
150	;1.00871	;0.493664	;52.2395	;81.533	;5726.37

1	;14.6917	;1.48768	;67.5731	;24.7868	;45421.7
2	;18.4003	;1.91809	;67.6084	;13.0905	;40712.7
3	;10.1389	;1.31355	;65.3667	;26.8201	;30690
4	;10.1389	;1.31355	;65.3667	;26.8201	;30690
5	;10.2239	;1.20597	;64.4597	;26.5303	;29337.7
6	;6.40588	;2.0332	;61.6078	;28.9616	;26973.7
7	;2.52925	;1.30993	;61.4085	;34.2921	;13960.4
8	;2.52925	;1.30993	;61.4085	;34.2921	;13960.4
9	;1.21262	;1.28864	;60.6515	;34.2232	;11282.4
10	;1.21262	;1.28864	;60.6515	;34.2232	;11282.4
11	;1.21262	;1.28864	;60.6515	;34.2232	;11282.4
12	;1.21262	;1.28864	;60.6515	;34.2232	;11282.4
13	;1.21262	;1.28864	;60.6515	;34.2232	;11282.4
14	;1.21262	;1.28864	;60.6515	;34.2232	;11282.4
15	;1.37983	;0.605451	;62.306	;34.4761	;6482.56
16	;1.37983	;0.605451	;62.306	;34.4761	;6482.56
17	;1.37983	;0.605451	;62.306	;34.4761	;6482.56
18	;1.37983	;0.605451	;62.306	;34.4761	;6482.56
19	;1.38828	;0.599523	;62.0046	;35.1214	;6444.78
20	;1.38828	;0.599523	;62.0046	;35.1214	;6444.78
21	;1.39562	;0.597702	;61.7986	;34.8277	;6390
22	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
23	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
24	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
25	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
26	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
27	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
28	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
29	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
30	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
31	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
32	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
33	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
34	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
35	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
36	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
37	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
38	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
39	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
40	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
41	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
42	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
43	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
44	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
45	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
46	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
47	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
48	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
49	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
50	;1.34978	;0.592844	;62.0001	;35.0267	;6322.82
51	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
52	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
53	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
54	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
55	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
56	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
57	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
58	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
59	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
60	;1.34824	;0.587958	;62.168	;34.9177	;6302.53
61	;1.32675	;0.604882	;62.1259	;29.2245	;6025.46
62	;1.32675	;0.604882	;62.1259	;29.2245	;6025.46
63	;1.32675	;0.604882	;62.1259	;29.2245	;6025.46
64	;1.32675	;0.604882	;62.1259	;29.2245	;6025.46
65	;1.32675	;0.604882	;62.1259	;29.2245	;6025.46
66	;1.32675	;0.604882	;62.1259	;29.2245	;6025.46
67	;1.32675	;0.604882	;62.1259	;29.2245	;6025.46
68	;1.33468	;0.594017	;62.0046	;29.3642	;5944.39
69	;1.33468	;0.594017	;62.0046	;29.3642	;5944.39
70	;1.33468	;0.594017	;62.0046	;29.3642	;5944.39
71	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
72	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
73	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
74	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
75	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
76	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
77	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
78	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
79	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
80	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
81	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
82	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
83	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
84	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
85	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
86	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
87	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
88	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
89	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
90	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
91	;1.33671	;0.587693	;62.0112	;29.3696	;5900.95
92	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
93	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
94	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
95	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
96	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
97	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
98	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
99	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
100	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
101	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
102	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
103	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
104	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
105	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
106	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
107	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
108	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
109	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
110	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
111	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
112	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
113	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
114	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
115	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
116	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
117	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
118	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
119	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
120	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
121	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
122	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
123	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
124	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
125	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
126	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
127	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
128	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
129	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
130	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
131	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
132	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
133	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
134	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
135	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
136	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
137	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
138	;1.28538	;0.586847	;62.0056	;29.4014	;5824.99
139	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
140	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
141	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
142	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
143	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
144	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
145	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
146	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
147	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
148	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
149	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34
150	;1.24114	;0.589569	;62.1481	;29.3961	;5806.34

1	;11.6567	;5.28449	;65.0549	;26.3019	;78068.5
2	;11.6567	;5.28449	;65.0549	;26.3019	;78068.5
3	;6.06694	;5.13772	;64.922	;20.1199	;56318.4
4	;13.1219	;0.978009	;66.6325	;18.9446	;28717.6
5	;13.1219	;0.978009	;66.6325	;18.9446	;28717.6
6	;13.1219	;0.978009	;66.6325	;18.9446	;28717.6
7	;13.1219	;0.978009	;66.6325	;18.9446	;28717.6
8	;14.003	;0.726017	;67.1658	;18.1231	;27873.2
9	;13.2956	;0.724971	;70.2261	;15.8758	;24634.3
10	;13.2956	;0.724971	;70.2261	;15.8758	;24634.3
11	;13.2956	;0.724971	;70.2261	;15.8758	;24634.3
12	;12.9685	;0.728333	;70.1853	;15.8519	;23967.2
13	;12.9268	;0.697202	;70.138	;15.8129	;23540.4
14	;12.9268	;0.697202	;70.138	;15.8129	;23540.4
15	;12.9059	;0.701802	;70.1394	;15.802	;23529.5
16	;14.5621	;1.09898	;64.8376	;11.7076	;23235.7
17	;15.2421	;0.919402	;64.9558	;11.184	;22203.4
18	;15.2421	;0.919402	;64.9558	;11.184	;22203.4
19	;15.2421	;0.919402	;64.9558	;11.184	;22203.4
20	;15.2421	;0.919402	;64.9558	;11.184	;22203.4
21	;15.2421	;0.919402	;64.9558	;11.184	;22203.4
22	;15.2421	;0.919402	;64.9558	;11.184	;22203.4
23	;15.253	;0.897889	;65.0259	;10.9771	;21788.4
24	;15.253	;0.897889	;65.0259	;10.9771	;21788.4
25	;15.253	;0.897889	;65.0259	;10.9771	;21788.4
26	;15.2543	;0.74685	;65.0568	;10.9733	;20604.3
27	;15.2543	;0.74685	;65.0568	;10.9733	;20604.3
28	;15.2543	;0.74685	;65.0568	;10.9733	;20604.3
29	;15.2543	;0.74685	;65.0568	;10.9733	;20604.3
30	;15.2543	;0.74685	;65.0568	;10.9733	;20604.3
31	;15.2543	;0.74685	;65.0568	;10.9733	;20604.3
32	;15.1799	;0.693588	;65.0918	;10.9387	;20037.4
33	;14.9635	;0.631241	;65.0965	;10.6687	;18871.8
34	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
35	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
36	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
37	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
38	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
39	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
40	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
41	;15.2089	;0.652839	;65.4131	;10.2193	;18865.4
42	;15.2697	;0.64595	;65.3082	;10.2111	;18859.2
43	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
44	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
45	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
46	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
47	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
48	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
49	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
50	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
51	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
52	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
53	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
54	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
55	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
56	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
57	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
58	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
59	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
60	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
61	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
62	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
63	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
64	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
65	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
66	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
67	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
68	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
69	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
70	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
71	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
72	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
73	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
74	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
75	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
76	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
77	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
78	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
79	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
80	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
81	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
82	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
83	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
84	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
85	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
86	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
87	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
88	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
89	;15.1567	;0.63094	;65.6286	;10.0454	;18436.9
