1	;0.840113	;1.53149	;4.0505	;1.18433	;4.77859
84	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
85	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
86	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
87	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
88	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
89	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
90	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
91	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
92	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
93	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
94	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
95	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
96	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
97	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
98	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
99	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
100	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
101	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
102	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
103	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
104	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
105	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
106	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
107	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
108	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
109	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
110	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
111	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
112	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
113	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
114	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
115	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
116	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
117	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
118	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
119	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
120	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
121	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
122	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
123	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
124	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
125	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
126	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
127	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
128	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
129	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
130	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
131	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
132	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
133	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
134	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
135	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
136	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
137	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
138	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
139	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
140	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
141	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
142	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
143	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
144	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
145	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
146	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
147	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
148	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
149	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
150	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252

1	;0.287584	;4.24644	;8.91688	;0.292202	;2.6752
2	;0.303977	;2.52572	;8.28619	;0.334898	;2.46411
3	;0.303977	;2.52572	;8.28619	;0.334898	;2.46411
4	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
5	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
6	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
7	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
8	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
9	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
10	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
11	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
12	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
13	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
14	;0.293945	;3.12222	;7.09329	;0.342612	;2.29994
15	;0.332858	;2.72107	;7.07577	;0.342023	;2.27988
16	;0.332858	;2.72107	;7.07577	;0.342023	;2.27988
17	;0.332858	;2.72107	;7.07577	;0.342023	;2.27988
18	;0.332858	;2.72107	;7.07577	;0.342023	;2.27988
19	;0.300878	;2.84945	;7.17549	;0.330235	;2.20583
20	;0.300878	;2.84945	;7.17549	;0.330235	;2.20583
21	;0.300878	;2.84945	;7.17549	;0.330235	;2.20583
22	;0.300878	;2.84945	;7.17549	;0.330235	;2.20583
23	;0.301013	;2.75086	;7.45664	;0.306987	;2.1201
24	;0.301013	;2.75086	;7.45664	;0.306987	;2.1201
25	;0.301013	;2.75086	;7.45664	;0.306987	;2.1201
26	;0.301013	;2.75086	;7.45664	;0.306987	;2.1201
27	;0.294368	;2.75164	;7.55928	;0.303323	;2.1113
28	;0.294368	;2.75164	;7.55928	;0.303323	;2.1113
29	;0.294368	;2.75164	;7.55928	;0.303323	;2.1113
30	;0.294368	;2.75164	;7.55928	;0.303323	;2.1113
31	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
32	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
33	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
34	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
35	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
36	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
37	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
38	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
39	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
40	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
41	;0.294397	;2.75039	;7.63457	;0.295658	;2.08234
42	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
43	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
44	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
45	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
46	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
47	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
48	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
49	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
50	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
51	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
52	;0.293236	;2.75106	;7.60807	;0.294878	;2.06931
53	;0.286913	;2.8189	;7.75603	;0.287083	;2.05804
54	;0.286913	;2.8189	;7.75603	;0.287083	;2.05804
55	;0.286913	;2.8189	;7.75603	;0.287083	;2.05804
56	;0.286913	;2.8189	;7.75603	;0.287083	;2.05804
57	;0.286913	;2.8189	;7.75603	;0.287083	;2.05804
58	;0.286913	;2.8189	;7.75603	;0.287083	;2.05804
59	;0.281926	;2.82277	;7.74374	;0.287376	;2.04894
60	;0.281926	;2.82277	;7.74374	;0.287376	;2.04894
61	;0.281719	;2.82126	;7.74843	;0.284819	;2.03334
62	;0.281719	;2.82126	;7.74843	;0.284819	;2.03334
63	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
64	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
65	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
66	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
67	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
68	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
69	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
70	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
71	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
72	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
73	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
74	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
75	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
76	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
77	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
78	;0.282767	;2.83363	;7.7209	;0.283223	;2.02125
79	;0.279325	;2.84194	;7.76877	;0.281433	;2.01651
80	;0.279325	;2.84194	;7.76877	;0.281433	;2.01651
81	;0.279325	;2.84194	;7.76877	;0.281433	;2.01651
82	;0.279325	;2.84194	;7.76877	;0.281433	;2.01651
83	;0.279325	;2.84194	;7.76877	;0.281433	;2.01651
84	;0.212997	;3.89729	;8.93355	;0.225057	;1.92649
85	;0.185585	;4.12146	;9.2762	;0.216069	;1.90421
86	;0.181943	;4.28221	;9.03875	;0.214083	;1.85857
87	;0.190987	;4.24365	;9.13613	;0.208576	;1.84353
88	;0.190253	;4.29144	;9.07019	;0.209414	;1.84309
89	;0.18723	;4.35909	;8.93441	;0.210768	;1.83206
90	;0.18723	;4.35909	;8.93441	;0.210768	;1.83206
91	;0.18723	;4.35909	;8.93441	;0.210768	;1.83206
92	;0.174529	;4.47908	;9.75353	;0.183757	;1.74411
93	;0.174529	;4.47908	;9.75353	;0.183757	;1.74411
94	;0.174529	;4.47908	;9.75353	;0.183757	;1.74411
95	;0.174529	;4.47908	;9.75353	;0.183757	;1.74411
96	;0.174529	;4.47908	;9.75353	;0.183757	;1.74411
97	;0.174529	;4.47908	;9.75353	;0.183757	;1.74411
98	;0.174529	;4.47908	;9.75353	;0.183757	;1.74411
99	;0.176056	;4.46806	;9.60549	;0.183054	;1.71526
100	;0.176056	;4.46806	;9.60549	;0.183054	;1.71526
101	;0.173749	;4.57122	;9.63918	;0.18088	;1.71023
102	;0.173749	;4.57122	;9.63918	;0.18088	;1.71023
103	;0.173749	;4.57122	;9.63918	;0.18088	;1.71023
104	;0.173749	;4.57122	;9.63918	;0.18088	;1.71023
105	;0.173749	;4.57122	;9.63918	;0.18088	;1.71023
106	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
107	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
108	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
109	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
110	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
111	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
112	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
113	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
114	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
115	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
116	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
117	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
118	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
119	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
120	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
121	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
122	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
123	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
124	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
125	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
126	;0.16705	;4.5573	;9.73933	;0.178839	;1.69553
127	;0.163045	;4.56627	;9.79278	;0.177434	;1.68614
128	;0.163045	;4.56627	;9.79278	;0.177434	;1.68614
129	;0.163045	;4.56627	;9.79278	;0.177434	;1.68614
130	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
131	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
132	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
133	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
134	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
135	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
136	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
137	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
138	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
139	;0.157334	;4.60643	;9.79283	;0.176802	;1.67584
140	;0.163905	;4.4229	;9.91305	;0.175323	;1.67168
141	;0.163905	;4.4229	;9.91305	;0.175323	;1.67168
142	;0.167263	;4.2631	;9.88122	;0.174984	;1.65097
143	;0.167263	;4.2631	;9.88122	;0.174984	;1.65097
144	;0.167263	;4.2631	;9.88122	;0.174984	;1.65097
145	;0.167263	;4.2631	;9.88122	;0.174984	;1.65097
146	;0.167263	;4.2631	;9.88122	;0.174984	;1.65097
147	;0.167263	;4.2631	;9.88122	;0.174984	;1.65097
148	;0.167718	;4.26283	;9.88583	;0.172146	;1.62772
149	;0.167718	;4.26283	;9.88583	;0.172146	;1.62772
150	;0.167718	;4.26283	;9.88583	;0.172146	;1.62772

1	;0.317292	;8.63857	;7.87037	;0.412811	;4.49934
2	;0.189836	;7.59824	;8.41707	;0.373724	;3.57113
3	;0.177543	;5.03736	;8.00993	;0.310875	;2.45605
4	;0.177543	;5.03736	;8.00993	;0.310875	;2.45605
5	;0.177543	;5.03736	;8.00993	;0.310875	;2.45605
6	;0.177543	;5.03736	;8.00993	;0.310875	;2.45605
7	;0.241399	;4.97982	;8.19005	;0.275985	;2.38453
8	;0.245834	;4.73606	;8.32048	;0.255435	;2.23196
9	;0.212364	;4.87412	;8.32262	;0.244422	;2.08998
10	;0.229392	;4.87553	;8.4979	;0.233587	;2.08599
11	;0.174578	;4.95736	;9.71642	;0.185478	;1.81056
12	;0.174578	;4.95736	;9.71642	;0.185478	;1.81056
13	;0.161601	;4.95411	;9.6259	;0.184521	;1.76259
14	;0.15946	;4.93806	;9.60983	;0.183686	;1.747
15	;0.159896	;4.85462	;9.7392	;0.181223	;1.7381
16	;0.159896	;4.85462	;9.7392	;0.181223	;1.7381
17	;0.160562	;4.8541	;9.8522	;0.177323	;1.72291
18	;0.165891	;4.80184	;9.84424	;0.173681	;1.69256
19	;0.165891	;4.80184	;9.84424	;0.173681	;1.69256
20	;0.165891	;4.80184	;9.84424	;0.173681	;1.69256
21	;0.169447	;4.81553	;9.92181	;0.171408	;1.69222
22	;0.169447	;4.81553	;9.92181	;0.171408	;1.69222
23	;0.166485	;4.79847	;9.91745	;0.171447	;1.68469
24	;0.160295	;4.73318	;9.86318	;0.173307	;1.67491
25	;0.160295	;4.73318	;9.86318	;0.173307	;1.67491
26	;0.160295	;4.73318	;9.86318	;0.173307	;1.67491
27	;0.160086	;4.65777	;9.86132	;0.173684	;1.66928
28	;0.160175	;4.63391	;9.86134	;0.173397	;1.66425
29	;0.160175	;4.63391	;9.86134	;0.173397	;1.66425
30	;0.159355	;4.63112	;9.86975	;0.173022	;1.66059
31	;0.159355	;4.63112	;9.86975	;0.173022	;1.66059
32	;0.159355	;4.63112	;9.86975	;0.173022	;1.66059
33	;0.159355	;4.63112	;9.86975	;0.173022	;1.66059
34	;0.157507	;4.62218	;9.88752	;0.173125	;1.66028
35	;0.157507	;4.62218	;9.88752	;0.173125	;1.66028
36	;0.157507	;4.62218	;9.88752	;0.173125	;1.66028
37	;0.157507	;4.62218	;9.88752	;0.173125	;1.66028
38	;0.157507	;4.62218	;9.88752	;0.173125	;1.66028
39	;0.157507	;4.62218	;9.88752	;0.173125	;1.66028
40	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
41	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
42	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
43	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
44	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
45	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
46	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
47	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
48	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
49	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
50	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
51	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
52	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
53	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
54	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
55	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
56	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
57	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
58	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
59	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
60	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
61	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
62	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
63	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
64	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
65	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
66	;0.156398	;4.61155	;9.86111	;0.172802	;1.6504
67	;0.157609	;4.60392	;9.88413	;0.172161	;1.64939
68	;0.157609	;4.60392	;9.88413	;0.172161	;1.64939
69	;0.157609	;4.60392	;9.88413	;0.172161	;1.64939
70	;0.157609	;4.60392	;9.88413	;0.172161	;1.64939
71	;0.157609	;4.60392	;9.88413	;0.172161	;1.64939
72	;0.157609	;4.60392	;9.88413	;0.172161	;1.64939
73	;0.157609	;4.60392	;9.88413	;0.172161	;1.64939
74	;0.157474	;4.59911	;9.91462	;0.171425	;1.64681
75	;0.157474	;4.59911	;9.91462	;0.171425	;1.64681
76	;0.156288	;4.5861	;9.92489	;0.171186	;1.64296
77	;0.156776	;4.60361	;9.96592	;0.169875	;1.64023
78	;0.158625	;4.63705	;9.99786	;0.168473	;1.63915
79	;0.158625	;4.63705	;9.99786	;0.168473	;1.63915
80	;0.158625	;4.63705	;9.99786	;0.168473	;1.63915
81	;0.158625	;4.63705	;9.99786	;0.168473	;1.63915
82	;0.158625	;4.63705	;9.99786	;0.168473	;1.63915
83	;0.158625	;4.63705	;9.99786	;0.168473	;1.63915
84	;0.15834	;4.63882	;9.99573	;0.168279	;1.63682
85	;0.158251	;4.6411	;9.99627	;0.168253	;1.63677
86	;0.158293	;4.6408	;9.99573	;0.168161	;1.6359
87	;0.158293	;4.6408	;9.99573	;0.168161	;1.6359
88	;0.158613	;4.55928	;9.99689	;0.168809	;1.63352
89	;0.158581	;4.52327	;9.9945	;0.168917	;1.63015
90	;0.158581	;4.52327	;9.9945	;0.168917	;1.63015
91	;0.158581	;4.52327	;9.9945	;0.168917	;1.63015
92	;0.158485	;4.53457	;9.99592	;0.168629	;1.62887
93	;0.158529	;4.49658	;9.98878	;0.168749	;1.62481
94	;0.15859	;4.49196	;9.99858	;0.168554	;1.62413
95	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
96	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
97	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
98	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
99	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
100	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
101	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
102	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
103	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
104	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
105	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
106	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
107	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
108	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
109	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
110	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
111	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
112	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
113	;0.164583	;4.36637	;9.99974	;0.16807	;1.61569
114	;0.162788	;4.35594	;9.98193	;0.16882	;1.61568
115	;0.162788	;4.35594	;9.98193	;0.16882	;1.61568
116	;0.162788	;4.35594	;9.98193	;0.16882	;1.61568
117	;0.162788	;4.35594	;9.98193	;0.16882	;1.61568
118	;0.162788	;4.35594	;9.98193	;0.16882	;1.61568
119	;0.162711	;4.35585	;9.97823	;0.168746	;1.61435
120	;0.162711	;4.35585	;9.97823	;0.168746	;1.61435
121	;0.164763	;4.31172	;9.97485	;0.168921	;1.61372
122	;0.164763	;4.31172	;9.97485	;0.168921	;1.61372
123	;0.166251	;4.2863	;9.97499	;0.168945	;1.61346
124	;0.166302	;4.28614	;9.9769	;0.168904	;1.61345
125	;0.164989	;4.28977	;9.99076	;0.168436	;1.60973
126	;0.164989	;4.28977	;9.99076	;0.168436	;1.60973
127	;0.164989	;4.28977	;9.99076	;0.168436	;1.60973
128	;0.164989	;4.28977	;9.99076	;0.168436	;1.60973
129	;0.163873	;4.27469	;9.99941	;0.168633	;1.60934
130	;0.164439	;4.27787	;9.99134	;0.168556	;1.6087
131	;0.164439	;4.27787	;9.99134	;0.168556	;1.6087
132	;0.164439	;4.27787	;9.99134	;0.168556	;1.6087
133	;0.164667	;4.27422	;9.99756	;0.168298	;1.6073
134	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
135	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
136	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
137	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
138	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
139	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
140	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
141	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
142	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
143	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
144	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
145	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
146	;0.164649	;4.26642	;9.99867	;0.168117	;1.60498
147	;0.164689	;4.25069	;9.99626	;0.168229	;1.60393
148	;0.164689	;4.25069	;9.99626	;0.168229	;1.60393
149	;0.164652	;4.25022	;9.99607	;0.168187	;1.60342
150	;0.164652	;4.25022	;9.99607	;0.168187	;1.60342

1	;0.347312	;3.0324	;8.07397	;0.637459	;4.62154
2	;0.202116	;5.94399	;8.47364	;0.237154	;2.19642
3	;0.202116	;5.94399	;8.47364	;0.237154	;2.19642
4	;0.202116	;5.94399	;8.47364	;0.237154	;2.19642
5	;0.177756	;5.88581	;8.77914	;0.235904	;2.18682
6	;0.155871	;5.32513	;8.8273	;0.24055	;2.11712
7	;0.155871	;5.32513	;8.8273	;0.24055	;2.11712
8	;0.166795	;5.1608	;8.69821	;0.232297	;2.02122
9	;0.165742	;5.16811	;8.65963	;0.231729	;2.00736
10	;0.166973	;5.15449	;8.6788	;0.223754	;1.94827
11	;0.166973	;5.15449	;8.6788	;0.223754	;1.94827
12	;0.172385	;5.15118	;9.06216	;0.206975	;1.89725
13	;0.172385	;5.15118	;9.06216	;0.206975	;1.89725
14	;0.172385	;5.15118	;9.06216	;0.206975	;1.89725
15	;0.170497	;5.1828	;9.24681	;0.197904	;1.8553
16	;0.170497	;5.1828	;9.24681	;0.197904	;1.8553
17	;0.152866	;5.06763	;9.84682	;0.181959	;1.77444
18	;0.157844	;5.00461	;9.75144	;0.181724	;1.75797
19	;0.150079	;5.00167	;9.80369	;0.174814	;1.69118
20	;0.150079	;5.00167	;9.80369	;0.174814	;1.69118
21	;0.150079	;5.00167	;9.80369	;0.174814	;1.69118
22	;0.148569	;5.005	;9.83074	;0.174025	;1.68627
23	;0.147671	;5.00103	;9.98222	;0.170174	;1.67334
24	;0.149216	;5.00269	;9.98468	;0.168873	;1.66456
25	;0.149216	;5.00269	;9.98468	;0.168873	;1.66456
26	;0.149096	;5.00145	;9.97837	;0.168735	;1.66199
27	;0.149096	;5.00145	;9.97837	;0.168735	;1.66199
28	;0.149096	;5.00145	;9.97837	;0.168735	;1.66199
29	;0.149096	;5.00145	;9.97837	;0.168735	;1.66199
30	;0.149096	;5.00145	;9.97837	;0.168735	;1.66199
31	;0.148577	;4.98018	;9.9918	;0.168484	;1.65867
32	;0.148762	;4.95687	;9.99114	;0.16857	;1.65721
33	;0.148688	;4.95914	;9.9856	;0.168626	;1.65698
34	;0.148908	;4.95648	;9.98257	;0.168618	;1.65652
35	;0.148748	;4.90432	;9.97291	;0.169237	;1.65489
36	;0.148723	;4.90003	;9.97298	;0.169231	;1.65436
37	;0.148793	;4.88683	;9.97789	;0.169137	;1.65298
38	;0.148915	;4.87196	;9.97957	;0.169103	;1.65156
39	;0.148708	;4.86967	;9.97545	;0.169057	;1.64993
40	;0.149085	;4.84562	;9.97907	;0.168877	;1.64692
41	;0.148887	;4.8572	;9.9793	;0.168736	;1.64658
42	;0.148887	;4.8572	;9.9793	;0.168736	;1.64658
43	;0.148887	;4.8572	;9.9793	;0.168736	;1.64658
44	;0.148909	;4.85781	;9.98467	;0.168577	;1.64606
45	;0.148909	;4.85781	;9.98467	;0.168577	;1.64606
46	;0.148882	;4.85775	;9.98438	;0.168572	;1.64593
47	;0.148894	;4.8578	;9.98365	;0.168566	;1.64578
48	;0.148823	;4.84832	;9.98786	;0.168541	;1.64509
49	;0.148823	;4.84832	;9.98786	;0.168541	;1.64509
50	;0.148835	;4.84879	;9.98794	;0.168517	;1.64495
51	;0.148864	;4.85013	;9.9866	;0.168495	;1.64473
52	;0.148856	;4.85128	;9.98661	;0.168471	;1.64463
53	;0.148856	;4.85128	;9.98661	;0.168471	;1.64463
54	;0.148861	;4.85032	;9.98695	;0.168468	;1.64456
55	;0.148818	;4.84967	;9.98748	;0.168468	;1.6445
56	;0.148818	;4.84967	;9.98748	;0.168468	;1.6445
57	;0.148818	;4.84967	;9.98748	;0.168468	;1.6445
58	;0.148818	;4.84967	;9.98748	;0.168468	;1.6445
59	;0.151151	;4.7755	;9.98898	;0.168653	;1.64227
60	;0.151151	;4.7755	;9.98898	;0.168653	;1.64227
61	;0.151311	;4.74286	;9.99156	;0.16883	;1.64105
62	;0.151373	;4.74256	;9.99092	;0.168822	;1.64094
63	;0.151442	;4.74166	;9.99164	;0.168764	;1.64054
64	;0.151515	;4.73971	;9.98909	;0.168581	;1.63841
65	;0.151515	;4.73971	;9.98909	;0.168581	;1.63841
66	;0.151542	;4.73871	;9.99012	;0.168441	;1.63725
67	;0.151497	;4.73755	;9.98999	;0.168381	;1.63649
68	;0.151483	;4.73445	;9.99126	;0.168342	;1.63598
69	;0.151499	;4.73369	;9.99252	;0.168322	;1.63593
